run_id,instance_id,category,official_resolved,outcome_match_mode,outer_fold,observed_tool_wall_ms,observed_gpu_proxy_wall_ms,observed_e2e_ms,proxy_ratio,e2e_model_within25,predicted_tool_wall_ms,predicted_gpu_proxy_wall_ms,predicted_e2e_ms
assignment-case-v1:7ed6a368f99faf10820b9749d59406f88510a2fb9296ef78549f184906729f0f,django__django-14017,django/django,False,exact_run_id,0,7234.612835003645,52430.047168000005,117493.680052,0.13798600660842428,True,8673.86954729227,19137.542820999995,125970.234473
assignment-case-v1:7f096b783a76d0a551addb4fc63b32f868139c79804a3871eff43f732995d4c3,pytest-dev__pytest-6202,pytest-dev/pytest,True,exact_run_id,3,9756.357165868394,38643.044019,109960.028814,0.25247382584745115,True,14190.125865492519,19062.72243000001,124252.1253105
assignment-case-v1:7f8c7e9c4075be3456d433ad283adbd24cae1c6970ac47f5f207a3ab20f94e9e,scikit-learn__scikit-learn-14053,scikit-learn/scikit-learn,True,exact_run_id,4,15579.512920958223,61924.853206000014,126087.46742,0.25158740173563615,True,11510.17739641793,19033.337498999997,124919.82762699999
assignment-case-v1:7f91eba309be5c4cad96d8da4e89131503b0a5ffba5863509a23819c115573b5,django__django-10973,django/django,True,exact_run_id,0,47463.95378798479,62370.84376199999,180012.119023,0.7609958584030355,False,11698.875264528397,19137.542820999995,125970.234473
assignment-case-v1:810d4c05bacc24cf10d172fbdc02e5c271273e2ceb5993c13fa2640e839a5164,django__django-15498,django/django,False,exact_run_id,1,36782.42244300782,46040.913257,239558.475353,0.7989073161448522,False,9045.483703626815,19076.611453,124452.596539
assignment-case-v1:811de7a9c07cfb18d7bd7231b668166f98d5f887be09c7fbc9c8a6a155fc14d7,django__django-13406,django/django,False,exact_run_id,0,13653.916605937411,58538.092658,152705.255355,0.23324840263772112,True,4730.286424281076,19137.542820999995,125970.234473
assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc,django__django-13109,django/django,True,exact_run_id,2,17362.118701043073,67538.54712300001,175620.361988,0.25706976890431904,False,10532.841161402757,19162.8857395,125168.74167399999
assignment-case-v1:817603479dd48aeea5b7295b83588ce5d410d0decd5a2a8206a2ccb656da413b,django__django-11620,django/django,False,exact_run_id,4,54863.63133998384,31251.754108999994,167165.078752,1.7555376619382785,False,7849.147834069299,19033.337498999997,124919.82762699999
assignment-case-v1:829dc8f59edb08b21e3941770285f542faadcddd490b228b1b41bd1537501797,sympy__sympy-20916,sympy/sympy,False,exact_run_id,2,19054.74502700963,57142.844930999985,123351.162461,0.3334581092351675,True,10494.399614115537,17926.5705305,125168.74167399999
assignment-case-v1:83e587a9e248708fdb6a70ff1871bfa7da672a9c1d52fe94e4feb07d11866a14,django__django-12193,django/django,False,exact_run_id,0,21923.520676005865,63677.37517600001,142228.10097,0.3442905838284119,True,10468.566874777025,19137.542820999995,125970.234473
assignment-case-v1:8424aa289ec3060d1bb39eb55b9d375c3eaa1c4b89ad6ff40bd2c1e204af31ff,matplotlib__matplotlib-23563,matplotlib/matplotlib,False,exact_run_id,0,10626.816651012632,39656.111863,147838.739414,0.2679742453754696,True,6911.30048427658,19137.542820999995,125970.234473
assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee,django__django-15103,django/django,True,exact_run_id,1,10301.046100983513,93556.81818599999,156191.456906,0.11010470749982153,True,11828.559170182416,19076.611453,124452.596539
assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68,django__django-11299,django/django,False,exact_run_id,2,6107.871612002782,34093.989933,93903.157627,0.17914804409826193,False,5968.372131932483,19162.8857395,125168.74167399999
assignment-case-v1:84cd06ec58b90cb6d62e69d4b020d8bd0e6bf83a81c01c049d1ce7d8113de7e9,mwaskom__seaborn-3407,mwaskom/seaborn,False,exact_run_id,4,17395.683194987214,39301.942279,172018.815598,0.44261637431293455,False,7872.609807978733,19033.337498999997,124919.82762699999
assignment-case-v1:85a80e46cd63390877eec84a78f638483c9eb421090a709d0309d7ce56b29aed,astropy__astropy-7166,astropy/astropy,True,exact_run_id,4,17619.70674699478,55049.910564,134380.961956,0.3200678541795347,True,12582.74068297942,19033.337498999997,124919.82762699999
assignment-case-v1:85e2abd9362f6c2da45926a8c246aadd68f7bf7be5685cdac677974956c83a17,scikit-learn__scikit-learn-9288,scikit-learn/scikit-learn,True,exact_run_id,0,62958.86942691868,46640.75145300001,169725.899741,1.3498682475208932,False,8151.053380248413,15433.502275,125970.234473
assignment-case-v1:86484410dbfedd5cab716cfd64c0f91e85a5841d96f2415a47d6f204f202d07b,scikit-learn__scikit-learn-13241,scikit-learn/scikit-learn,True,exact_run_id,4,36668.73695999675,68468.62276,149353.670416,0.5355553461113134,True,8933.304738489824,13507.529837999995,124919.82762699999
assignment-case-v1:864a256a48a264622da95f6ca73d18f64cbd452d1c4d4a6ce4980c8fd2e22191,django__django-15375,django/django,False,exact_run_id,0,9398.07629401912,39063.772383,130572.987066,0.24058291661839165,True,7815.881318241736,19137.542820999995,125970.234473
assignment-case-v1:8677ab341c3f62770459dabacbe96e5f22e910d7d0b1ba3344f17bc3df13ae2b,pallets__flask-4045,pallets/flask,False,exact_run_id,1,8727.645913986635,21065.579034000002,130138.912887,0.41430837955605915,True,5308.956463944924,12922.865822999998,124452.596539
assignment-case-v1:8682b33e2a49a0927941e5b392c6102477695401f4edf383176a2e34e77be0c3,django__django-11119,django/django,True,exact_run_id,1,77410.18457002065,61203.900112999996,194044.918137,1.2647916950896787,False,11625.229702909564,19076.611453,124452.596539
assignment-case-v1:86d0f5c624bbc9511f2eac52f3343b06dd6dccc2fda42897fc0d3aadc9f2cb46,sphinx-doc__sphinx-8801,sphinx-doc/sphinx,False,exact_run_id,2,7788.1226030003745,37362.497147,121964.371015,0.20844759311345218,True,5727.161462868025,14835.782508000002,125168.74167399999
assignment-case-v1:877b9c0d403fc2964fe818e2e715ecd07d3d00d285ecbdbad5f51004a64d66e9,sphinx-doc__sphinx-7738,sphinx-doc/sphinx,False,exact_run_id,0,8497.23122499563,32255.735392,100918.365894,0.2634331886013393,True,6796.895276784198,19137.542820999995,125970.234473
assignment-case-v1:879033569cedd72ef09ebba4397ead58e7a2064500a8013155d2d1f6196f1f70,matplotlib__matplotlib-20488,matplotlib/matplotlib,False,exact_run_id,4,77044.73032196984,47204.899111000006,169059.014656,1.6321342015963838,False,7778.492563717009,19033.337498999997,124919.82762699999
assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192,sphinx-doc__sphinx-10673,sphinx-doc/sphinx,False,exact_run_id,1,8258.920599007979,44025.13059500001,118011.297018,0.18759559568338804,True,7877.355121145229,19076.611453,124452.596539
assignment-case-v1:87f3da37bf8635fb168a2a7796e58f47c874633d132175d01f41d2ca89da3e56,django__django-12741,django/django,True,exact_run_id,3,21689.18238399783,38810.15688800001,138641.913062,0.5588532519100448,True,8922.896299516651,19062.72243000001,124252.1253105
assignment-case-v1:87fd12b63af31c6868e10f5c4ae6cdbdc3183ba5c46e63683b2b8c4822df9d90,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,True,exact_run_id,4,19778.667484002654,36182.728303,99978.445087,0.5466328386951061,True,9442.854835366234,19033.337498999997,124919.82762699999
assignment-case-v1:88429770977a9d0e314d166e228a5e2021abb28f5c80f68470f11bbf0826c77b,sympy__sympy-12096,sympy/sympy,True,exact_run_id,3,15894.26838507643,45658.291348,119969.275227,0.348113517081332,True,11677.866990523398,19062.72243000001,124252.1253105
assignment-case-v1:884a53bcdccb8a4b1ef007c168aeca5f79a51ed365a92421b6b3cb814882d8b4,sympy__sympy-18698,sympy/sympy,False,exact_run_id,4,5191.012875002343,32119.025996999997,75554.561079,0.16161800409163085,False,4614.324259791829,12893.551208999996,124919.82762699999
assignment-case-v1:884ee9e19fd2ebb7b5f7036d7a84e84ffe87de9723106cb630cccdf4c10622ee,sympy__sympy-15875,sympy/sympy,False,exact_run_id,3,17542.606681061443,49897.174934,106758.999174,0.3515751483779473,True,10010.29841851414,19062.72243000001,124252.1253105
assignment-case-v1:889922001e480be910f19319983931574f3984c1fab8488135a1ebbd44a80827,psf__requests-2317,psf/requests,True,exact_run_id,1,37504.108205015655,43550.79977400002,146951.135372,0.8611577376222087,True,9478.759957437433,19076.611453,124452.596539
assignment-case-v1:88c6826fc97f803a02c904c273c6c2b92cda59b9c91d30e4e17d4a30cf2f097a,django__django-15987,django/django,False,exact_run_id,4,16303.68739199912,73273.74040699999,151040.901979,0.2225038233539064,True,10401.43466540394,19033.337498999997,124919.82762699999
assignment-case-v1:8967b82c445541d914667dacafe1c91d1090a53022ac228f6b8f53f4f0edb5f4,django__django-13158,django/django,False,exact_run_id,4,3286.2997630727477,8256.13402,1309406.510747,0.3980434129474981,False,2797.3901128334546,9209.679435,124919.82762699999
assignment-case-v1:89a20c09c6ed98b28496a248b9ca695836290b44f3d793d0b4771e924767554f,psf__requests-1963,psf/requests,False,exact_run_id,3,2258.5007769521326,12844.349144,1246309.240232,0.17583614020700686,False,3097.506637486731,7994.044889999997,124252.1253105
assignment-case-v1:8a34f41965ad59319dd89bc1a3bf424a95a7a2bdf1bdf5b30feffd61eefde93f,psf__requests-2317,psf/requests,True,exact_run_id,1,37396.643592990586,42700.622162,135356.743454,0.8757868550746899,True,9478.759957437433,19076.611453,124452.596539
assignment-case-v1:8a5b0db8601a14cc7e165935841477a5bfb957b111e082edd0bfa4a567073fda,django__django-15104,django/django,True,exact_run_id,3,13187.567983040935,45666.212609999995,121256.167495,0.28878173225500026,True,12082.856552784506,17832.869370000008,124252.1253105
assignment-case-v1:8aa37389cd107ab359726576ded9f32bd6ec163ac842ffa050c08c0d2ad5d7dc,sympy__sympy-20590,sympy/sympy,False,exact_run_id,1,7602.599691002979,36152.673423,88646.776687,0.21029149357917953,False,7347.995324722433,19076.611453,124452.596539
assignment-case-v1:8bab5da177e4115cfdf9633451578ad7689ff0ebba204dabf79e1f9150fae7c1,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,True,exact_run_id,0,16820.302369993442,29024.438152000006,105584.421375,0.5795220662638183,True,7038.818755741886,12346.80182,125970.234473
assignment-case-v1:8baced33b66ab4f395268370adebfd1b7769cf40ff1006e5c20b137fec15726d,sympy__sympy-14248,sympy/sympy,False,exact_run_id,4,9181.655621010577,38168.62693700001,87385.658458,0.24055504108558956,False,7364.4908220703655,19033.337498999997,124919.82762699999
assignment-case-v1:8bc01be0419434eb60219fb9022a6bfbb7b0fbe894db0948ac6fe248cdbbf427,django__django-16560,django/django,False,exact_run_id,2,11580.518525013758,64762.529873,135567.898989,0.17881510416166999,True,6843.615009343921,19162.8857395,125168.74167399999
assignment-case-v1:8bcbbfce984308131b6f425bbb4e8ceb09fc37a50194b48e54147475b337b76b,sphinx-doc__sphinx-8593,sphinx-doc/sphinx,False,exact_run_id,0,6976.332332851598,25428.680343,80701.329714,0.27434897284286486,False,6969.298368527234,19137.542820999995,125970.234473
assignment-case-v1:8c24993b52f456fe79319e43e6466c8e777ecdd8fdd6818d3306279bc8226a9d,sympy__sympy-24102,sympy/sympy,False,exact_run_id,4,13680.48813592759,40598.10089399999,118792.409323,0.3369735981406321,True,11372.830781136145,19033.337498999997,124919.82762699999
assignment-case-v1:8c53121222e13e925ac7ce1ed626f1da06c9a2f8a7570c4c7c464fa8215b0135,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,False,exact_run_id,3,10661.44214099404,44996.660921999995,121440.522302,0.23693851771524216,True,7507.309605991395,19062.72243000001,124252.1253105
assignment-case-v1:8d515eb02f2a4b1dbc3370f84eee71a2c1c140e082c5b3eed1363ae9f7d6f54f,sympy__sympy-13878,sympy/sympy,False,exact_run_id,3,46241.33614404127,31642.74452599999,190929.455811,1.4613566818151948,False,7098.459852997621,19062.72243000001,124252.1253105
assignment-case-v1:8dc98cdcf4da736a8827dffd35166546feaf8120659e9f2291a1532833fc75e1,sympy__sympy-19783,sympy/sympy,False,exact_run_id,3,10861.116412997944,40235.673806,90377.031458,0.26993748048972205,False,10283.964154026762,19062.72243000001,124252.1253105
assignment-case-v1:8e156cd9adfb31f4fcc81761c427c1ff5fa471ea94ec6ca56fd297e6c82389fa,sympy__sympy-18199,sympy/sympy,False,exact_run_id,2,15649.225722001574,57480.793801999986,131815.844301,0.2722513849740376,True,10989.391394356062,17308.412926,125168.74167399999
assignment-case-v1:8e17f9189457d2cfe45938a765ddbbebf873eaeaa84f5c642658cf9beab97518,sympy__sympy-21596,sympy/sympy,False,exact_run_id,3,23640.244528913172,42434.624969000004,130081.068992,0.5570979959451322,True,8565.990459021123,19062.72243000001,124252.1253105
assignment-case-v1:8ed4e126a7d0ded35790423a1c037c4c60b8a50d9c97888a2057e73f0c3a9d6a,sympy__sympy-15017,sympy/sympy,True,exact_run_id,3,9650.847397992038,44808.76292200001,99663.390102,0.21537857259731907,True,10021.70143051626,19062.72243000001,124252.1253105
assignment-case-v1:8fec2908bac366037b24d1fea33db30df82b626a9c4be0ad860c07499fd3e22e,django__django-11964,django/django,False,exact_run_id,0,12739.465717029816,35833.432009000004,113388.641505,0.3555189944917959,True,7449.962363265513,19137.542820999995,125970.234473
assignment-case-v1:8fefad0a6e9b7a7e38e5b34e5434fbd4063a44f04c2fdaf070f09e7348efbb81,django__django-12470,django/django,False,exact_run_id,3,6106.528083982994,29739.413050000006,83338.870042,0.2053345193368903,False,7054.44387274656,19062.72243000001,124252.1253105
assignment-case-v1:91f20cfbff27367fb5fcea5480ca07c595ea8c5ebfc96b18e439a0bc751307d5,scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,True,exact_run_id,4,15272.313585985103,67085.465365,148189.299413,0.22765458214966805,True,9740.607500445549,15349.465724999993,124919.82762699999
assignment-case-v1:927205c696a7dff3f7fc8449cb0554333ac0e6f92dc2cf49227227ede37d0bff,pytest-dev__pytest-7220,pytest-dev/pytest,False,exact_run_id,1,5555.279288033489,26385.115172,116041.575642,0.21054595562003744,True,12761.506170674693,19076.611453,124452.596539
assignment-case-v1:93e28d35fd515f141f548c45309ce169a2925e6e5c340e1c359e9f2a789ec2bc,sympy__sympy-13146,sympy/sympy,False,exact_run_id,3,15091.478674010432,47242.716503,123995.878778,0.3194456159829864,True,8653.210470005433,19062.72243000001,124252.1253105
assignment-case-v1:942d4b9b3137a84272f46d1f62b9f7749fb7bf082461a2efc3dd3b161788c69f,django__django-16032,django/django,False,exact_run_id,4,10570.45649898646,33436.87789499999,94599.252673,0.31613168347177295,False,8185.923105591428,19033.337498999997,124919.82762699999
assignment-case-v1:943901d0921d248aff8e6f052ba2f84bc3108f01a25309f1b29341d9b6d8d678,sympy__sympy-12171,sympy/sympy,False,exact_run_id,0,43819.92731300488,37430.23148200001,165738.150747,1.1707094927819948,True,10409.485757547372,19137.542820999995,125970.234473
assignment-case-v1:9466cb2ae9a1d185a7a08a879fdb001125dc72394abdccc1072226446f822575,django__django-14089,django/django,True,exact_run_id,3,6911.253939986636,33965.263127,84971.659807,0.20348006473980987,False,11964.315924282346,16603.016310000006,124252.1253105
assignment-case-v1:94adaef9a32a10cd326645754322d1ff61604eac2d504dadc623af028d75a73b,sympy__sympy-14711,sympy/sympy,True,exact_run_id,3,17048.893528990448,40752.64156799999,121095.835137,0.4183506362536673,True,10294.376074512911,19062.72243000001,124252.1253105
assignment-case-v1:94c4627af89c1e44c029c232e56b9831b88f1c8d890d0c211fbeebbbceb9e7fc,django__django-16493,django/django,True,exact_run_id,2,29106.353338996996,99839.114657,233528.441052,0.29153256655963616,False,8509.834097403655,19162.8857395,125168.74167399999
assignment-case-v1:95252b3a0a8abeb81dba981984c0a4aec2931f77ce9a9009dccb2c7b55eabcdc,sympy__sympy-16281,sympy/sympy,False,exact_run_id,1,13526.845995002077,35673.00781499999,98698.044491,0.37918994846614057,False,9138.372636632994,19076.611453,124452.596539
assignment-case-v1:968a067984affe261c165e0f57c41ce99ce5c2930db9e21b670b9362f643ef0a,pydata__xarray-3677,pydata/xarray,True,exact_run_id,2,23971.07517800032,32014.852001999996,101692.623204,0.7487485863280837,True,7718.21170036128,19162.8857395,125168.74167399999
assignment-case-v1:96ad0544b677349b8fd5e5ff92f67725381c890f3be010514a1d636d7e7ee630,pylint-dev__pylint-4970,pylint-dev/pylint,False,exact_run_id,3,12680.433239118429,46394.012044,131080.139449,0.2733204713378168,True,9078.411509999569,19062.72243000001,124252.1253105
assignment-case-v1:96fb5ee7c787b49d5572c8b0332c3cc83b2f280c8ff99aeb094a5dca7a5536cf,django__django-13590,django/django,False,exact_run_id,1,40231.173989002855,49344.035416000006,147211.920993,0.8153198993521663,True,8693.26839212954,19076.611453,124452.596539
assignment-case-v1:97414efb5f5c55ca0a3d649d7c11511d9a6d69bdfc7add80f0cb066166b83b7c,django__django-13128,django/django,False,exact_run_id,4,13225.695825996809,70637.917827,130779.137179,0.18723224343033423,True,7271.792820285555,19033.337498999997,124919.82762699999
assignment-case-v1:980a79243f61944c999d709aa980c804cfad20ddb9005b9a6cf4bd191b8fa34a,astropy__astropy-7746,astropy/astropy,False,exact_run_id,2,17598.802866999904,42787.91174,141603.317674,0.41130314968252535,True,9070.101980860272,19162.8857395,125168.74167399999
assignment-case-v1:9878ff73064041c21bfa6d2cd06f5edce8ec6d671c438f642a597fef45fdef49,django__django-12184,django/django,False,exact_run_id,1,11748.259084124584,84271.24690399999,207344.23321,0.13941005403074136,False,9208.378244362393,19076.611453,124452.596539
assignment-case-v1:98d47b1902560a216dc54a07fe4faf9e0704a59149c16fc7522dbae0bd84ff4a,sphinx-doc__sphinx-7686,sphinx-doc/sphinx,False,exact_run_id,0,7745.5549470141705,52285.089569,123479.783083,0.1481407990473547,True,9526.600047782267,19137.542820999995,125970.234473
assignment-case-v1:98f98d734750ba63efbb3d623df12b1a173b3e3ee85f62a3de01327b8c22405a,django__django-11087,django/django,False,exact_run_id,3,7800.108057002944,46850.38434,115682.09692,0.16648973464969755,True,8194.553865985654,19062.72243000001,124252.1253105
assignment-case-v1:99412d1cc01684be4f4f9a08ed2a89d68498daa5f56dc08b95794690487bfeab,scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,True,exact_run_id,1,21668.34667598596,54875.732815,186168.993175,0.3948620923029027,False,10861.833638889948,17230.487763999998,124452.596539
assignment-case-v1:99435b896d3b81b583e405eac609fce6050a29ba713dbd88a6afb15d2b8c872d,django__django-11099,django/django,True,exact_run_id,4,19080.39675807231,49873.475883,172382.48062,0.3825760370669513,False,11094.696141710301,19033.337498999997,124919.82762699999
assignment-case-v1:99b45277091c717395c9258e5fb12aadd835fc48707b981ba368f8bcc3e4cec1,sympy__sympy-13798,sympy/sympy,False,exact_run_id,0,40470.2806550049,36244.04211700001,133636.690312,1.1166050553732967,True,10501.820271267206,19137.542820999995,125970.234473
assignment-case-v1:9a9727379935b065dc8bf627ac949de1156463de8b946916f6f374a9fb3e643d,scikit-learn__scikit-learn-13497,scikit-learn/scikit-learn,False,exact_run_id,4,14892.163734995847,51570.443355999996,119666.565642,0.28877323454818055,True,10224.281795372008,19033.337498999997,124919.82762699999
assignment-case-v1:9af15000c41058d2863d42753b43d4419f8f83fdeff84281808f1605f0562d43,sympy__sympy-15345,sympy/sympy,False,exact_run_id,4,21684.132895912626,32945.399439999994,129582.664789,0.6581839426595408,True,8587.967552346527,19033.337498999997,124919.82762699999
assignment-case-v1:9b49b65290ff3088ad443e95c06c286b186fdf7c5308f47abd318814d658256f,matplotlib__matplotlib-26020,matplotlib/matplotlib,True,exact_run_id,0,46814.06175202574,44211.843345,206404.173732,1.058857948688539,False,8337.081280760685,19137.542820999995,125970.234473
assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1,django__django-11133,django/django,True,exact_run_id,1,11425.636972977372,43351.039516,124499.549,0.2635608534545152,True,11403.653607612796,19076.611453,124452.596539
assignment-case-v1:9bfa70e7a217bce61ead7a31baee9b35063c54c4a6673569864407596aeb0eb4,django__django-12754,django/django,False,exact_run_id,2,22063.158240067423,36895.924521,131252.675033,0.5979836127296327,True,7203.750096645308,19162.8857395,125168.74167399999
assignment-case-v1:9c03cb82e06db14fd2c4d388d49d54907f2c9700760476bace6c73e5376ce036,scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,False,exact_run_id,2,17352.618454024196,66568.60734999999,132467.925934,0.26067269760938144,True,8824.816758567977,19162.8857395,125168.74167399999
assignment-case-v1:9c0c2ff42af108a91ed9d0f388f95e4b69981abff39dacce7a19f4b058c529d5,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,True,exact_run_id,3,24157.04055099195,53816.048362999994,137013.29542,0.4488817236830153,True,11706.22381776775,19062.72243000001,124252.1253105
assignment-case-v1:9c2319368488fb22e134ad56bf4251db4833874652e10c33830290de56114c7c,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,False,exact_run_id,1,15807.984055863926,47234.270962999995,119809.349432,0.33467191794379103,True,8695.68195964166,19076.611453,124452.596539
assignment-case-v1:9c52e80d1293b2f33b6b8e21e3ce977fdf188b55561ed3ad0bf0897d21f75219,astropy__astropy-14096,astropy/astropy,False,exact_run_id,4,12194.567870988976,59631.338609000006,129996.911572,0.2044993145457996,True,9972.028281366875,19033.337498999997,124919.82762699999
assignment-case-v1:9c85825fc09251aa965f336b23b574d3c8a56b5e549ffe52ba492a5da88b0168,sympy__sympy-13852,sympy/sympy,False,exact_run_id,0,11877.97554700228,40574.169754999995,95204.119151,0.29274722363329553,False,10037.129488749997,19137.542820999995,125970.234473
assignment-case-v1:9ceea0f6adec6bf5a517ea33faad3c0ec209408f4a9a265142d4a608388a5996,django__django-12308,django/django,False,exact_run_id,2,13726.277986999776,38518.35926300001,109644.348794,0.35635676725682786,True,6929.710092372261,19162.8857395,125168.74167399999
assignment-case-v1:9d1cd9b0a5daaf7970d618a360ca4f565e333dcb08f0dc37283efab8406736ba,django__django-14787,django/django,True,exact_run_id,2,39343.73906199471,53943.344461999994,142200.476769,0.7293529805092105,True,13148.598366085935,19162.8857395,125168.74167399999
assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e,django__django-14016,django/django,False,exact_run_id,1,18235.942194995005,62015.25532200001,132743.235585,0.2940557464499509,True,10104.450896869821,19076.611453,124452.596539
assignment-case-v1:9d83f27820d374684d50cd56bb063c95d6a55f808c076aced0b4213fb00b073e,sympy__sympy-16106,sympy/sympy,False,exact_run_id,0,15626.887885002361,40854.894321,122312.208187,0.38249732730234764,True,8224.613534759555,19137.542820999995,125970.234473
assignment-case-v1:9d87fb8e72a9c48321e5bc67910012e9a491929859681ca18ee65613802d82e6,sympy__sympy-17630,sympy/sympy,False,exact_run_id,0,22063.659020004707,37344.75796899999,140723.439731,0.5908100686666606,True,9296.764310769504,19137.542820999995,125970.234473
assignment-case-v1:9dcbb952742546e33ff60dc46ee9816b0d6c4ddbe5f3ac27baf76fb909e0ceb4,django__django-11283,django/django,False,exact_run_id,1,9043.613610003376,69923.59727,146012.98323,0.12933564580613255,True,7756.276438620262,19076.611453,124452.596539
assignment-case-v1:9e30d6a9093a4aca04e4b977834fc9fcdb41efa04e746202a51d0298cdd78211,matplotlib__matplotlib-23314,matplotlib/matplotlib,True,exact_run_id,4,40504.295635000744,33202.763705,202098.943727,1.2199073545465497,False,8328.568033548436,19033.337498999997,124919.82762699999
assignment-case-v1:9ea7a9721cccb4ac848928171e7757ad2fc0f508078dd4d1ed01cd179de6786c,pytest-dev__pytest-10051,pytest-dev/pytest,False,exact_run_id,2,12551.623768027639,36992.096843,136091.714759,0.3393055500827274,True,9943.751146653085,19162.8857395,125168.74167399999
assignment-case-v1:9f50a188b7b415401eb7538eb7ecf139d8f57a6f3cd77c80cb96b91bb2dcd86a,django__django-14053,django/django,True,exact_run_id,2,15021.003596964874,55683.545601,120825.274753,0.2697565938885745,True,10410.078474129477,19162.8857395,125168.74167399999
assignment-case-v1:9fa5df67c5048c03cb3a6e5f8cb5dfae71c86f78c47ba81c005fcda90b92b109,django__django-13447,django/django,True,exact_run_id,0,12008.569858000556,64319.027786,125670.120809,0.1867032240903119,True,9595.996030753668,19137.542820999995,125970.234473
assignment-case-v1:a01c88daa0a55d2f609ee894435cb3da6b4970f7319d15f9dd0b50c4a29b1ccb,django__django-13028,django/django,True,exact_run_id,3,16236.758142003964,44769.787971000005,145450.436926,0.3626722144076594,True,9019.894934490367,19062.72243000001,124252.1253105
assignment-case-v1:a05b9f9f17024d04797c094c4f124d99e21099750d663b8e4dfb1ca28d9e9331,django__django-11910,django/django,False,exact_run_id,0,14667.80551589909,47608.801799,115279.562791,0.3080902052067015,True,7679.0177657640015,19137.542820999995,125970.234473
assignment-case-v1:a0d2d4e56a234c2f876ae503dc37927f1bb24ef46732d27c8a0e673eccb3a47f,matplotlib__matplotlib-23913,matplotlib/matplotlib,True,exact_run_id,3,9020.484477921855,42711.233717999996,248720.584158,0.21119700117958218,False,6525.811504974627,19062.72243000001,124252.1253105
assignment-case-v1:a0d9511e507485d6bbcc800638381a860e4c4697d25ea5f0df6df71c9bd1deeb,sphinx-doc__sphinx-8265,sphinx-doc/sphinx,False,exact_run_id,1,43028.5193620075,33275.81286500001,135803.321323,1.29308694986879,True,7705.675322093157,19076.611453,124452.596539
assignment-case-v1:a1770852483b353a1541fcc1a452bcc65f9dddfaf44e1f12ee50efb750654830,django__django-12915,django/django,True,exact_run_id,2,20975.797358001728,36187.143359,125495.317506,0.5796477812550213,True,9739.987767388811,19162.8857395,125168.74167399999
assignment-case-v1:a1d00bbc4240f49ed5b150eb900e9d2800c14d8e0744d6129af7f5268b13a2b4,django__django-15695,django/django,False,exact_run_id,4,24882.224992994452,76458.537461,163991.255602,0.32543422643529357,True,8584.745700794883,19033.337498999997,124919.82762699999
assignment-case-v1:a1ea7409094d8641be55f5319cd3fc0b0a32d145f121edad36ba66e0f69945c8,django__django-13964,django/django,False,exact_run_id,4,11558.095113025047,11404.410820000001,992417.263218,1.0134758643344843,False,8322.67476359084,9209.679435,124919.82762699999
assignment-case-v1:a1ed9f5d6de77ffd4083d61c45e8ec1fd17aab4fae782b401e62eb6c03424649,pytest-dev__pytest-7324,pytest-dev/pytest,False,exact_run_id,4,5644.856091967085,50417.105562,114353.298829,0.11196311309512548,True,13645.984505486922,19033.337498999997,124919.82762699999
assignment-case-v1:a24371707a489af293a0d4e27c47e62b9badf56adeceaa595bbc118680830f17,pydata__xarray-7229,pydata/xarray,False,exact_run_id,3,77087.95719397312,61741.017160999996,258924.063394,1.2485696015171475,False,9001.343580010143,19062.72243000001,124252.1253105
assignment-case-v1:a2a131459131ce063fdc3e26737d03df81ebc65fe6426121f407d9a2ca7bc068,django__django-15902,django/django,True,exact_run_id,3,6382.251564122271,44431.619732,95410.288516,0.14364210898946192,False,8082.972796015383,19062.72243000001,124252.1253105
assignment-case-v1:a2a61a112b1f4ff9a418224fcfbc89d377940562d7d106edc33c65a35a1a9bc2,django__django-16139,django/django,False,exact_run_id,2,10724.751451005432,16979.951433,85853.694173,0.6316126105144338,False,3889.944698081308,11126.836881000001,125168.74167399999
assignment-case-v1:a2de6ae5a4781043473cf670edad5b218c070b1f0add3db79f0c43783f59b63f,sympy__sympy-13372,sympy/sympy,True,exact_run_id,0,16446.44219597103,50956.75326699999,132077.916083,0.3227529452238842,True,10731.264159539933,19137.542820999995,125970.234473
assignment-case-v1:a359b7cda2fdc71edb4dc955730c791ebcbb9067309899e6e36b0d64a686a0db,sympy__sympy-20428,sympy/sympy,False,exact_run_id,3,47530.88164100336,51698.18350499999,166522.530137,0.9193917158889424,False,7256.3569259837095,19062.72243000001,124252.1253105
